分類1,分類2,品目,単位量,単位,年,単位量あたりの販売価格（円）,1単位あたりの販売価格（円/kg、本、球、鉢、枚）
野菜,葉茎菜,たけのこ,1,kg,2001,,
野菜,葉茎菜,たけのこ,1,kg,2002,,
野菜,葉茎菜,たけのこ,1,kg,2003,,
野菜,葉茎菜,たけのこ,1,kg,2004,,
野菜,葉茎菜,たけのこ,1,kg,2005,,
野菜,葉茎菜,たけのこ,1,kg,2006,,
野菜,葉茎菜,たけのこ,1,kg,2007,,
野菜,葉茎菜,たけのこ,1,kg,2008,,
野菜,葉茎菜,たけのこ,1,kg,2009,,
野菜,葉茎菜,たけのこ,1,kg,2010,,
野菜,葉茎菜,たけのこ,1,kg,2011,,
野菜,葉茎菜,たけのこ,1,kg,2012,,
野菜,葉茎菜,たけのこ,1,kg,2013,,
野菜,葉茎菜,たけのこ,1,kg,2014,,
野菜,葉茎菜,たけのこ,1,kg,2015,434,434
野菜,葉茎菜,たけのこ,1,kg,2016,314,314
野菜,葉茎菜,たけのこ,1,kg,2017,697,697
野菜,葉茎菜,たけのこ,1,kg,2018,397,397
野菜,葉茎菜,たけのこ,1,kg,2019,458,458
野菜,葉茎菜,たけのこ,1,kg,2020,355,355
野菜,葉茎菜,たけのこ,1,kg,2021,446,446
野菜,根菜,だいこん,10,kg,1985,599,59.9
野菜,根菜,だいこん,10,kg,1986,417,41.7
野菜,根菜,だいこん,10,kg,1987,572,57.2
野菜,根菜,だいこん,10,kg,1988,608,60.8
野菜,根菜,だいこん,10,kg,1989,585,58.5
野菜,根菜,だいこん,10,kg,1990,800,80
野菜,根菜,だいこん,10,kg,1991,702,70.2
野菜,根菜,だいこん,10,kg,1992,598,59.8
野菜,根菜,だいこん,10,kg,1993,634,63.4
野菜,根菜,だいこん,10,kg,1994,825,82.5
野菜,根菜,だいこん,10,kg,1995,648,64.8
野菜,根菜,だいこん,10,kg,1996,566,56.6
野菜,根菜,だいこん,10,kg,1997,629,62.9
野菜,根菜,だいこん,10,kg,1998,906,90.6
野菜,根菜,だいこん,10,kg,1999,656,65.6
野菜,根菜,だいこん,10,kg,2000,581,58.1
野菜,根菜,だいこん,10,kg,2001,590,59
野菜,根菜,だいこん,10,kg,2002,586,58.6
野菜,根菜,だいこん,10,kg,2003,598,59.8
野菜,根菜,だいこん,10,kg,2004,723,72.3
野菜,根菜,だいこん,10,kg,2005,595,59.5
野菜,根菜,だいこん,10,kg,2006,681,68.1
野菜,根菜,だいこん,10,kg,2007,550,55
野菜,根菜,だいこん,10,kg,2008,619,61.9
野菜,根菜,だいこん,10,kg,2009,592,59.2
野菜,根菜,だいこん,10,kg,2010,728,72.8
野菜,根菜,だいこん,10,kg,2011,630,63
野菜,根菜,だいこん,10,kg,2012,685,68.5
野菜,根菜,だいこん,10,kg,2013,727,72.7
野菜,根菜,だいこん,10,kg,2014,624,62.4
野菜,根菜,だいこん,10,kg,2015,707,70.7
野菜,根菜,だいこん,10,kg,2016,854,85.4
野菜,根菜,だいこん,10,kg,2017,721,72.1
野菜,根菜,だいこん,10,kg,2018,889,88.9
野菜,根菜,だいこん,10,kg,2019,616,61.6
野菜,根菜,だいこん,10,kg,2020,658,65.8
野菜,根菜,だいこん,10,kg,2021,638,63.8
野菜,根菜,にんじん,10,kg,1985,720,72
野菜,根菜,にんじん,10,kg,1986,790,79
野菜,根菜,にんじん,10,kg,1987,892,89.2
野菜,根菜,にんじん,10,kg,1988,800,80
野菜,根菜,にんじん,10,kg,1989,895,89.5
野菜,根菜,にんじん,10,kg,1990,1349,134.9
野菜,根菜,にんじん,10,kg,1991,1206,120.6
野菜,根菜,にんじん,10,kg,1992,953,95.3
野菜,根菜,にんじん,10,kg,1993,989,98.9
野菜,根菜,にんじん,10,kg,1994,1458,145.8
野菜,根菜,にんじん,10,kg,1995,1292,129.2
野菜,根菜,にんじん,10,kg,1996,1040,104
野菜,根菜,にんじん,10,kg,1997,728,72.8
野菜,根菜,にんじん,10,kg,1998,1487,148.7
野菜,根菜,にんじん,10,kg,1999,1120,112
野菜,根菜,にんじん,10,kg,2000,859,85.9
野菜,根菜,にんじん,10,kg,2001,825,82.5
野菜,根菜,にんじん,10,kg,2002,827,82.7
野菜,根菜,にんじん,10,kg,2003,851,85.1
野菜,根菜,にんじん,10,kg,2004,813,81.3
野菜,根菜,にんじん,10,kg,2005,992,99.2
野菜,根菜,にんじん,10,kg,2006,1202,120.2
野菜,根菜,にんじん,10,kg,2007,749,74.9
野菜,根菜,にんじん,10,kg,2008,1101,110.1
野菜,根菜,にんじん,10,kg,2009,876,87.6
野菜,根菜,にんじん,10,kg,2010,1015,101.5
野菜,根菜,にんじん,10,kg,2011,1046,104.6
野菜,根菜,にんじん,10,kg,2012,947,94.7
野菜,根菜,にんじん,10,kg,2013,1074,107.4
野菜,根菜,にんじん,10,kg,2014,914,91.4
野菜,根菜,にんじん,10,kg,2015,944,94.4
野菜,根菜,にんじん,10,kg,2016,1423,142.3
野菜,根菜,にんじん,10,kg,2017,919,91.9
野菜,根菜,にんじん,10,kg,2018,1323,132.3
野菜,根菜,にんじん,10,kg,2019,857,85.7
野菜,根菜,にんじん,10,kg,2020,1127,112.7
野菜,根菜,にんじん,10,kg,2021,977,97.7
野菜,根菜,ごぼう,10,kg,1985,1612,161.2
野菜,根菜,ごぼう,10,kg,1986,1365,136.5
野菜,根菜,ごぼう,10,kg,1987,1603,160.3
野菜,根菜,ごぼう,10,kg,1988,2091,209.1
野菜,根菜,ごぼう,10,kg,1989,1682,168.2
野菜,根菜,ごぼう,10,kg,1990,1569,156.9
野菜,根菜,ごぼう,10,kg,1991,3749,374.9
野菜,根菜,ごぼう,10,kg,1992,1753,175.3
野菜,根菜,ごぼう,10,kg,1993,2373,237.3
野菜,根菜,ごぼう,10,kg,1994,1402,140.2
野菜,根菜,ごぼう,10,kg,1995,1912,191.2
野菜,根菜,ごぼう,10,kg,1996,1756,175.6
野菜,根菜,ごぼう,10,kg,1997,1348,134.8
野菜,根菜,ごぼう,10,kg,1998,2680,268
野菜,根菜,ごぼう,10,kg,1999,1704,170.4
野菜,根菜,ごぼう,10,kg,2000,1598,159.8
野菜,根菜,ごぼう,10,kg,2001,1452,145.2
野菜,根菜,ごぼう,10,kg,2002,1760,176
野菜,根菜,ごぼう,10,kg,2003,1926,192.6
野菜,根菜,ごぼう,10,kg,2004,1675,167.5
野菜,根菜,ごぼう,10,kg,2005,1407,140.7
野菜,根菜,ごぼう,10,kg,2006,1860,186
野菜,根菜,ごぼう,10,kg,2007,1485,148.5
野菜,根菜,ごぼう,10,kg,2008,1778,177.8
野菜,根菜,ごぼう,10,kg,2009,1533,153.3
野菜,根菜,ごぼう,10,kg,2010,1382,138.2
野菜,根菜,ごぼう,10,kg,2011,1821,182.1
野菜,根菜,ごぼう,10,kg,2012,1837,183.7
野菜,根菜,ごぼう,10,kg,2013,1562,156.2
野菜,根菜,ごぼう,10,kg,2014,1955,195.5
野菜,根菜,ごぼう,10,kg,2015,1867,186.7
野菜,根菜,ごぼう,10,kg,2016,2465,246.5
野菜,根菜,ごぼう,10,kg,2017,1952,195.2
野菜,根菜,ごぼう,10,kg,2018,2270,227
野菜,根菜,ごぼう,10,kg,2019,1341,134.1
野菜,根菜,ごぼう,10,kg,2020,1699,169.9
野菜,根菜,ごぼう,10,kg,2021,2210,221
野菜,根菜,さといも,10,kg,1985,1441,144.1
野菜,根菜,さといも,10,kg,1986,1306,130.6
野菜,根菜,さといも,10,kg,1987,1348,134.8
野菜,根菜,さといも,10,kg,1988,1211,121.1
野菜,根菜,さといも,10,kg,1989,1885,188.5
野菜,根菜,さといも,10,kg,1990,2720,272
野菜,根菜,さといも,10,kg,1991,1863,186.3
野菜,根菜,さといも,10,kg,1992,2554,255.4
野菜,根菜,さといも,10,kg,1993,2569,256.9
野菜,根菜,さといも,10,kg,1994,2537,253.7
野菜,根菜,さといも,10,kg,1995,2411,241.1
野菜,根菜,さといも,10,kg,1996,2421,242.1
野菜,根菜,さといも,10,kg,1997,1748,174.8
野菜,根菜,さといも,10,kg,1998,1663,166.3
野菜,根菜,さといも,10,kg,1999,1562,156.2
野菜,根菜,さといも,10,kg,2000,1928,192.8
野菜,根菜,さといも,10,kg,2001,1875,187.5
野菜,根菜,さといも,10,kg,2002,2102,210.2
野菜,根菜,さといも,10,kg,2003,1966,196.6
野菜,根菜,さといも,10,kg,2004,1849,184.9
野菜,根菜,さといも,10,kg,2005,1730,173
野菜,根菜,さといも,10,kg,2006,2307,230.7
野菜,根菜,さといも,10,kg,2007,2616,261.6
野菜,根菜,さといも,10,kg,2008,2738,273.8
野菜,根菜,さといも,10,kg,2009,2164,216.4
野菜,根菜,さといも,10,kg,2010,2184,218.4
野菜,根菜,さといも,10,kg,2011,2475,247.5
野菜,根菜,さといも,10,kg,2012,2166,216.6
野菜,根菜,さといも,10,kg,2013,2398,239.8
野菜,根菜,さといも,10,kg,2014,2961,296.1
野菜,根菜,さといも,10,kg,2015,3278,327.8
野菜,根菜,さといも,10,kg,2016,3379,337.9
野菜,根菜,さといも,10,kg,2017,3158,315.8
野菜,根菜,さといも,10,kg,2018,3237,323.7
野菜,根菜,さといも,10,kg,2019,3273,327.3
野菜,根菜,さといも,10,kg,2020,2959,295.9
野菜,根菜,さといも,10,kg,2021,2825,282.5
野菜,根菜,かぶ,10,kg,1985,1083,108.3
野菜,根菜,かぶ,10,kg,1986,795,79.5
野菜,根菜,かぶ,10,kg,1987,986,98.6
野菜,根菜,かぶ,10,kg,1988,1050,105
野菜,根菜,かぶ,10,kg,1989,1067,106.7
野菜,根菜,かぶ,10,kg,1990,1356,135.6
野菜,根菜,かぶ,10,kg,1991,1453,145.3
野菜,根菜,かぶ,10,kg,1992,1188,118.8
野菜,根菜,かぶ,10,kg,1993,1109,110.9
野菜,根菜,かぶ,10,kg,1994,1140,114
野菜,根菜,かぶ,10,kg,1995,1050,105
野菜,根菜,かぶ,10,kg,1996,1095,109.5
野菜,根菜,かぶ,10,kg,1997,942,94.2
野菜,根菜,かぶ,10,kg,1998,1379,137.9
野菜,根菜,かぶ,10,kg,1999,1094,109.4
野菜,根菜,かぶ,10,kg,2000,968,96.8
野菜,根菜,かぶ,10,kg,2001,943,94.3
野菜,根菜,かぶ,10,kg,2002,968,96.8
野菜,根菜,かぶ,10,kg,2003,962,96.2
野菜,根菜,かぶ,10,kg,2004,1243,124.3
野菜,根菜,かぶ,10,kg,2005,1068,106.8
野菜,根菜,かぶ,10,kg,2006,1009,100.9
野菜,根菜,かぶ,10,kg,2007,1010,101
野菜,根菜,かぶ,10,kg,2008,1063,106.3
野菜,根菜,かぶ,10,kg,2009,968,96.8
野菜,根菜,かぶ,10,kg,2010,1203,120.3
野菜,根菜,かぶ,10,kg,2011,1172,117.2
野菜,根菜,かぶ,10,kg,2012,1304,130.4
野菜,根菜,かぶ,10,kg,2013,1274,127.4
野菜,根菜,かぶ,10,kg,2014,1193,119.3
野菜,根菜,かぶ,10,kg,2015,1326,132.6
野菜,根菜,かぶ,10,kg,2016,1484,148.4
野菜,根菜,かぶ,10,kg,2017,1531,153.1
野菜,根菜,かぶ,10,kg,2018,1457,145.7
野菜,根菜,かぶ,10,kg,2019,1288,128.8
野菜,根菜,かぶ,10,kg,2020,1341,134.1
野菜,根菜,かぶ,10,kg,2021,1198,119.8
野菜,根菜,やまのいも,10,kg,1985,2058,205.8
野菜,根菜,やまのいも,10,kg,1986,1802,180.2
野菜,根菜,やまのいも,10,kg,1987,2795,279.5
野菜,根菜,やまのいも,10,kg,1988,3483,348.3
野菜,根菜,やまのいも,10,kg,1989,3504,350.4
野菜,根菜,やまのいも,10,kg,1990,2679,267.9
野菜,根菜,やまのいも,10,kg,1991,1812,181.2
野菜,根菜,やまのいも,10,kg,1992,2850,285
野菜,根菜,やまのいも,10,kg,1993,4298,429.8
野菜,根菜,やまのいも,10,kg,1994,3946,394.6
野菜,根菜,やまのいも,10,kg,1995,2681,268.1
野菜,根菜,やまのいも,10,kg,1996,2821,282.1
野菜,根菜,やまのいも,10,kg,1997,2738,273.8
野菜,根菜,やまのいも,10,kg,1998,2639,263.9
野菜,根菜,やまのいも,10,kg,1999,2562,256.2
野菜,根菜,やまのいも,10,kg,2000,2719,271.9
野菜,根菜,やまのいも,10,kg,2001,2890,289
野菜,根菜,やまのいも,10,kg,2002,3643,364.3
野菜,根菜,やまのいも,10,kg,2003,3137,313.7
野菜,根菜,やまのいも,10,kg,2004,2776,277.6
野菜,根菜,やまのいも,10,kg,2005,1613,161.3
野菜,根菜,やまのいも,10,kg,2006,1504,150.4
野菜,根菜,やまのいも,10,kg,2007,2069,206.9
野菜,根菜,やまのいも,10,kg,2008,2119,211.9
野菜,根菜,やまのいも,10,kg,2009,2165,216.5
野菜,根菜,やまのいも,10,kg,2010,2549,254.9
野菜,根菜,やまのいも,10,kg,2011,2170,217
野菜,根菜,やまのいも,10,kg,2012,2660,266
野菜,根菜,やまのいも,10,kg,2013,2577,257.7
野菜,根菜,やまのいも,10,kg,2014,2752,275.2
野菜,根菜,やまのいも,10,kg,2015,2526,252.6
野菜,根菜,やまのいも,10,kg,2016,2998,299.8
野菜,根菜,やまのいも,10,kg,2017,3340,334
野菜,根菜,やまのいも,10,kg,2018,2506,250.6
野菜,根菜,やまのいも,10,kg,2019,2231,223.1
野菜,根菜,やまのいも,10,kg,2020,2158,215.8
野菜,根菜,やまのいも,10,kg,2021,2016,201.6
野菜,根菜,れんこん,10,kg,1985,2553,255.3
野菜,根菜,れんこん,10,kg,1986,2573,257.3
野菜,根菜,れんこん,10,kg,1987,3094,309.4
野菜,根菜,れんこん,10,kg,1988,3276,327.6
野菜,根菜,れんこん,10,kg,1989,3425,342.5
野菜,根菜,れんこん,10,kg,1990,3190,319
野菜,根菜,れんこん,10,kg,1991,3579,357.9
野菜,根菜,れんこん,10,kg,1992,3945,394.5
野菜,根菜,れんこん,10,kg,1993,6253,625.3
野菜,根菜,れんこん,10,kg,1994,2307,230.7
野菜,根菜,れんこん,10,kg,1995,2274,227.4
野菜,根菜,れんこん,10,kg,1996,2994,299.4
野菜,根菜,れんこん,10,kg,1997,3319,331.9
野菜,根菜,れんこん,10,kg,1998,2877,287.7
野菜,根菜,れんこん,10,kg,1999,2518,251.8
野菜,根菜,れんこん,10,kg,2000,2732,273.2
野菜,根菜,れんこん,10,kg,2001,2146,214.6
野菜,根菜,れんこん,10,kg,2002,2502,250.2
野菜,根菜,れんこん,10,kg,2003,3239,323.9
野菜,根菜,れんこん,10,kg,2004,3890,389
野菜,根菜,れんこん,10,kg,2005,2990,299
野菜,根菜,れんこん,10,kg,2006,3059,305.9
野菜,根菜,れんこん,10,kg,2007,3683,368.3
野菜,根菜,れんこん,10,kg,2008,3617,361.7
野菜,根菜,れんこん,10,kg,2009,3055,305.5
野菜,根菜,れんこん,10,kg,2010,3428,342.8
野菜,根菜,れんこん,10,kg,2011,3452,345.2
野菜,根菜,れんこん,10,kg,2012,3866,386.6
野菜,根菜,れんこん,10,kg,2013,3116,311.6
野菜,根菜,れんこん,10,kg,2014,3842,384.2
野菜,根菜,れんこん,10,kg,2015,4661,466.1
野菜,根菜,れんこん,10,kg,2016,4578,457.8
野菜,根菜,れんこん,10,kg,2017,4199,419.9
野菜,根菜,れんこん,10,kg,2018,3781,378.1
野菜,根菜,れんこん,10,kg,2019,3843,384.3
野菜,根菜,れんこん,10,kg,2020,4428,442.8
野菜,根菜,れんこん,10,kg,2021,4113,411.3
野菜,根菜,しょうが,10,kg,1985,1891,189.1
野菜,根菜,しょうが,10,kg,1986,2265,226.5
野菜,根菜,しょうが,10,kg,1987,3306,330.6
野菜,根菜,しょうが,10,kg,1988,2181,218.1
野菜,根菜,しょうが,10,kg,1989,2247,224.7
野菜,根菜,しょうが,10,kg,1990,3737,373.7
野菜,根菜,しょうが,10,kg,1991,5018,501.8
野菜,根菜,しょうが,10,kg,1992,3765,376.5
野菜,根菜,しょうが,10,kg,1993,3625,362.5
野菜,根菜,しょうが,10,kg,1994,2938,293.8
野菜,根菜,しょうが,10,kg,1995,2646,264.6
野菜,根菜,しょうが,10,kg,1996,3316,331.6
野菜,根菜,しょうが,10,kg,1997,3351,335.1
野菜,根菜,しょうが,10,kg,1998,2550,255
野菜,根菜,しょうが,10,kg,1999,2642,264.2
野菜,根菜,しょうが,10,kg,2000,2888,288.8
野菜,根菜,しょうが,10,kg,2001,2730,273
野菜,根菜,しょうが,10,kg,2002,2808,280.8
野菜,根菜,しょうが,10,kg,2003,3694,369.4
野菜,根菜,しょうが,10,kg,2004,3812,381.2
野菜,根菜,しょうが,10,kg,2005,4272,427.2
野菜,根菜,しょうが,10,kg,2006,4390,439
野菜,根菜,しょうが,10,kg,2007,4687,468.7
野菜,根菜,しょうが,10,kg,2008,5656,565.6
野菜,根菜,しょうが,10,kg,2009,4697,469.7
野菜,根菜,しょうが,10,kg,2010,4037,403.7
野菜,根菜,しょうが,10,kg,2011,4357,435.7
野菜,根菜,しょうが,10,kg,2012,4116,411.6
野菜,根菜,しょうが,10,kg,2013,3843,384.3
野菜,根菜,しょうが,10,kg,2014,5223,522.3
野菜,根菜,しょうが,10,kg,2015,5831,583.1
野菜,根菜,しょうが,10,kg,2016,6006,600.6
野菜,根菜,しょうが,10,kg,2017,5925,592.5
野菜,根菜,しょうが,10,kg,2018,6049,604.9
野菜,根菜,しょうが,10,kg,2019,5861,586.1
野菜,根菜,しょうが,10,kg,2020,5809,580.9
野菜,根菜,しょうが,10,kg,2021,5603,560.3
野菜,まめ科野菜,さやえんどう,10,kg,1985,5219,521.9
野菜,まめ科野菜,さやえんどう,10,kg,1986,4910,491
野菜,まめ科野菜,さやえんどう,10,kg,1987,5916,591.6
野菜,まめ科野菜,さやえんどう,10,kg,1988,5216,521.6
野菜,まめ科野菜,さやえんどう,10,kg,1989,5790,579
野菜,まめ科野菜,さやえんどう,10,kg,1990,5897,589.7
野菜,まめ科野菜,さやえんどう,10,kg,1991,7307,730.7
野菜,まめ科野菜,さやえんどう,10,kg,1992,7308,730.8
野菜,まめ科野菜,さやえんどう,10,kg,1993,7002,700.2
野菜,まめ科野菜,さやえんどう,10,kg,1994,6727,672.7
野菜,まめ科野菜,さやえんどう,10,kg,1995,7107,710.7
野菜,まめ科野菜,さやえんどう,10,kg,1996,7523,752.3
野菜,まめ科野菜,さやえんどう,10,kg,1997,7933,793.3
野菜,まめ科野菜,さやえんどう,10,kg,1998,9772,977.2
野菜,まめ科野菜,さやえんどう,10,kg,1999,7655,765.5
野菜,まめ科野菜,さやえんどう,10,kg,2000,6514,651.4
野菜,まめ科野菜,さやえんどう,10,kg,2001,6710,671
野菜,まめ科野菜,さやえんどう,10,kg,2002,7208,720.8
野菜,まめ科野菜,さやえんどう,10,kg,2003,8159,815.9
野菜,まめ科野菜,さやえんどう,10,kg,2004,8497,849.7
野菜,まめ科野菜,さやえんどう,10,kg,2005,8311,831.1
野菜,まめ科野菜,さやえんどう,10,kg,2006,8533,853.3
野菜,まめ科野菜,さやえんどう,10,kg,2007,10390,1039
野菜,まめ科野菜,さやえんどう,10,kg,2008,10140,1014
野菜,まめ科野菜,さやえんどう,10,kg,2009,10360,1036
野菜,まめ科野菜,さやえんどう,10,kg,2010,9681,968.1
野菜,まめ科野菜,さやえんどう,10,kg,2011,9667,966.7
野菜,まめ科野菜,さやえんどう,10,kg,2012,11910,1191
野菜,まめ科野菜,さやえんどう,10,kg,2013,10010,1001
野菜,まめ科野菜,さやえんどう,10,kg,2014,10830,1083
野菜,まめ科野菜,さやえんどう,10,kg,2015,12130,1213
野菜,まめ科野菜,さやえんどう,10,kg,2016,15790,1579
野菜,まめ科野菜,さやえんどう,10,kg,2017,12900,1290
野菜,まめ科野菜,さやえんどう,10,kg,2018,12260,1226
野菜,まめ科野菜,さやえんどう,10,kg,2019,10920,1092
野菜,まめ科野菜,さやえんどう,10,kg,2020,10620,1062
野菜,まめ科野菜,さやえんどう,10,kg,2021,11450,1145
野菜,まめ科野菜,さやいんげん,10,kg,1985,4929,492.9
野菜,まめ科野菜,さやいんげん,10,kg,1986,3744,374.4
野菜,まめ科野菜,さやいんげん,10,kg,1987,4228,422.8
野菜,まめ科野菜,さやいんげん,10,kg,1988,4581,458.1
野菜,まめ科野菜,さやいんげん,10,kg,1989,4506,450.6
野菜,まめ科野菜,さやいんげん,10,kg,1990,4767,476.7
野菜,まめ科野菜,さやいんげん,10,kg,1991,6112,611.2
野菜,まめ科野菜,さやいんげん,10,kg,1992,5883,588.3
野菜,まめ科野菜,さやいんげん,10,kg,1993,6358,635.8
野菜,まめ科野菜,さやいんげん,10,kg,1994,5675,567.5
野菜,まめ科野菜,さやいんげん,10,kg,1995,5599,559.9
野菜,まめ科野菜,さやいんげん,10,kg,1996,5257,525.7
野菜,まめ科野菜,さやいんげん,10,kg,1997,5478,547.8
野菜,まめ科野菜,さやいんげん,10,kg,1998,6065,606.5
野菜,まめ科野菜,さやいんげん,10,kg,1999,6084,608.4
野菜,まめ科野菜,さやいんげん,10,kg,2000,5417,541.7
野菜,まめ科野菜,さやいんげん,10,kg,2001,6168,616.8
野菜,まめ科野菜,さやいんげん,10,kg,2002,5612,561.2
野菜,まめ科野菜,さやいんげん,10,kg,2003,5573,557.3
野菜,まめ科野菜,さやいんげん,10,kg,2004,7006,700.6
野菜,まめ科野菜,さやいんげん,10,kg,2005,5696,569.6
野菜,まめ科野菜,さやいんげん,10,kg,2006,6301,630.1
野菜,まめ科野菜,さやいんげん,10,kg,2007,6563,656.3
野菜,まめ科野菜,さやいんげん,10,kg,2008,6812,681.2
野菜,まめ科野菜,さやいんげん,10,kg,2009,6556,655.6
野菜,まめ科野菜,さやいんげん,10,kg,2010,7547,754.7
野菜,まめ科野菜,さやいんげん,10,kg,2011,7265,726.5
野菜,まめ科野菜,さやいんげん,10,kg,2012,6801,680.1
野菜,まめ科野菜,さやいんげん,10,kg,2013,6889,688.9
野菜,まめ科野菜,さやいんげん,10,kg,2014,7197,719.7
野菜,まめ科野菜,さやいんげん,10,kg,2015,7706,770.6
野菜,まめ科野菜,さやいんげん,10,kg,2016,8605,860.5
野菜,まめ科野菜,さやいんげん,10,kg,2017,8403,840.3
野菜,まめ科野菜,さやいんげん,10,kg,2018,8571,857.1
野菜,まめ科野菜,さやいんげん,10,kg,2019,8333,833.3
野菜,まめ科野菜,さやいんげん,10,kg,2020,8578,857.8
野菜,まめ科野菜,さやいんげん,10,kg,2021,8649,864.9
野菜,まめ科野菜,えだまめ,10,kg,1985,2890,289
野菜,まめ科野菜,えだまめ,10,kg,1986,2792,279.2
野菜,まめ科野菜,えだまめ,10,kg,1987,2789,278.9
野菜,まめ科野菜,えだまめ,10,kg,1988,3283,328.3
野菜,まめ科野菜,えだまめ,10,kg,1989,3756,375.6
野菜,まめ科野菜,えだまめ,10,kg,1990,3966,396.6
野菜,まめ科野菜,えだまめ,10,kg,1991,4330,433
野菜,まめ科野菜,えだまめ,10,kg,1992,3975,397.5
野菜,まめ科野菜,えだまめ,10,kg,1993,4938,493.8
野菜,まめ科野菜,えだまめ,10,kg,1994,4284,428.4
野菜,まめ科野菜,えだまめ,10,kg,1995,4390,439
野菜,まめ科野菜,えだまめ,10,kg,1996,4240,424
野菜,まめ科野菜,えだまめ,10,kg,1997,4477,447.7
野菜,まめ科野菜,えだまめ,10,kg,1998,4523,452.3
野菜,まめ科野菜,えだまめ,10,kg,1999,4046,404.6
野菜,まめ科野菜,えだまめ,10,kg,2000,4770,477
野菜,まめ科野菜,えだまめ,10,kg,2001,4703,470.3
野菜,まめ科野菜,えだまめ,10,kg,2002,6010,601
野菜,まめ科野菜,えだまめ,10,kg,2003,5341,534.1
野菜,まめ科野菜,えだまめ,10,kg,2004,5790,579
野菜,まめ科野菜,えだまめ,10,kg,2005,4277,427.7
